
ESP;ES-AN;Sevilla
ESP;ES-AN;Granada
ESP;ES-AN;Málaga
ESP;ES-AN;Córdoba
ESP;ES-AN;Almería
ESP;ES-AN;Huelva
ESP;ES-AN;Jaén
ESP;ES-AN;Cádiz
ESP;ES-AR;Zaragoza
ESP;ES-AR;Huesca
ESP;ES-AR;Teruel
ESP;ES-AS;Oviedo
ESP;ES-AS;Gijón
ESP;ES-AS;Avilés
ESP;ES-CN;Las Palmas de Gran Canaria
ESP;ES-CN;Santa Cruz de Tenerife
ESP;ES-CN;La Laguna
ESP;ES-CN;Telde
ESP;ES-CN;Arrecife
ESP;ES-CB;Santander
ESP;ES-CB;Torrelavega
ESP;ES-CB;Castro-Urdiales
ESP;ES-CM;Toledo
ESP;ES-CM;Albacete
ESP;ES-CM;Ciudad Real
ESP;ES-CM;Cuenca
ESP;ES-CM;Guadalajara
ESP;ES-CL;Valladolid
ESP;ES-CL;León
ESP;ES-CL;Burgos
ESP;ES-CL;Salamanca
ESP;ES-CL;Segovia
ESP;ES-CL;Soria
ESP;ES-CL;Palencia
ESP;ES-CL;Ávila
ESP;ES-CL;Zamora
ESP;ES-CT;Barcelona
ESP;ES-CT;Tarragona
ESP;ES-CT;Girona
ESP;ES-CT;Lleida
ESP;ES-EX;Mérida
ESP;ES-EX;Badajoz
ESP;ES-EX;Cáceres
ESP;ES-GA;A Coruña
ESP;ES-GA;Vigo
ESP;ES-GA;Ourense
ESP;ES-GA;Lugo
ESP;ES-IB;Palma
ESP;ES-IB;Ibiza
ESP;ES-IB;Manacor
ESP;ES-IB;Inca
ESP;ES-MD;Madrid
ESP;ES-MD;Alcalá de Henares
ESP;ES-MD;Móstoles
ESP;ES-MD;Fuenlabrada
ESP;ES-MD;Leganés
ESP;ES-MD;Getafe
ESP;ES-MC;Murcia
ESP;ES-MC;Cartagena
ESP;ES-MC;Lorca
ESP;ES-MC;Molina de Segura
ESP;ES-NC;Pamplona
ESP;ES-NC;Tudela
ESP;ES-NC;Burlada
ESP;ES-PV;Bilbao
ESP;ES-PV;San Sebastián
ESP;ES-PV;Vitoria-Gasteiz
ESP;ES-PV;Barakaldo
ESP;ES-VC;Valencia
ESP;ES-VC;Alicante
ESP;ES-VC;Castellón de la Plana
ESP;ES-VC;Elche
ESP;ES-VC;Torrevieja
ESP;ES-VC;Gandía
ESP;ES-RI;Logroño
ESP;ES-CE;Ceuta
ESP;ES-ML;Melilla
